CCAA,Fecha,OCUPADAS_COVID19
ISLAS BALEARES,2020-09-19,375
ISLAS BALEARES,2020-09-20,394
ISLAS BALEARES,2020-09-21,372
ISLAS BALEARES,2020-09-22,333
ISLAS BALEARES,2020-09-23,510
ISLAS BALEARES,2020-09-24,325
ISLAS BALEARES,2020-09-25,312
ISLAS BALEARES,2020-09-26,316
ISLAS BALEARES,2020-09-27,333
ISLAS BALEARES,2020-09-28,312
ISLAS BALEARES,2020-09-29,291
ISLAS BALEARES,2020-09-30,284
ISLAS BALEARES,2020-10-01,277
ISLAS BALEARES,2020-10-02,262
ISLAS BALEARES,2020-10-03,259
ISLAS BALEARES,2020-10-04,246
ISLAS BALEARES,2020-10-05,253
ISLAS BALEARES,2020-10-06,239
ISLAS BALEARES,2020-10-07,222
ISLAS BALEARES,2020-10-08,218
ISLAS BALEARES,2020-10-09,193
ISLAS BALEARES,2020-10-10,194
ISLAS BALEARES,2020-10-11,207
ISLAS BALEARES,2020-10-12,232
ISLAS BALEARES,2020-10-13,218
ISLAS BALEARES,2020-10-14,196
ISLAS BALEARES,2020-10-15,171
ISLAS BALEARES,2020-10-16,184
ISLAS BALEARES,2020-10-17,184
ISLAS BALEARES,2020-10-18,190
ISLAS BALEARES,2020-10-19,198
ISLAS BALEARES,2020-10-20,184
ISLAS BALEARES,2020-10-21,329
ISLAS BALEARES,2020-10-22,191
ISLAS BALEARES,2020-10-23,185
ISLAS BALEARES,2020-10-24,186
ISLAS BALEARES,2020-10-25,204
ISLAS BALEARES,2020-10-26,199
ISLAS BALEARES,2020-10-27,197
ISLAS BALEARES,2020-10-28,209
ISLAS BALEARES,2020-10-29,193
ISLAS BALEARES,2020-10-30,196
ISLAS BALEARES,2020-10-31,198
ISLAS BALEARES,2020-11-01,220
ISLAS BALEARES,2020-11-02,214
ISLAS BALEARES,2020-11-03,229
ISLAS BALEARES,2020-11-04,233
ISLAS BALEARES,2020-11-05,234
ISLAS BALEARES,2020-11-06,238
ISLAS BALEARES,2020-11-07,243
ISLAS BALEARES,2020-11-08,266
ISLAS BALEARES,2020-11-09,257
ISLAS BALEARES,2020-11-10,246
ISLAS BALEARES,2020-11-11,263
ISLAS BALEARES,2020-11-12,258
ISLAS BALEARES,2020-11-13,253
ISLAS BALEARES,2020-11-14,256
ISLAS BALEARES,2020-11-15,268
ISLAS BALEARES,2020-11-16,292
ISLAS BALEARES,2020-11-17,280
ISLAS BALEARES,2020-11-18,277
ISLAS BALEARES,2020-11-19,273
ISLAS BALEARES,2020-11-20,267
ISLAS BALEARES,2020-11-21,266
ISLAS BALEARES,2020-11-22,279
ISLAS BALEARES,2020-11-23,267
ISLAS BALEARES,2020-11-24,264
ISLAS BALEARES,2020-11-25,257
ISLAS BALEARES,2020-11-26,249
ISLAS BALEARES,2020-11-27,251
ISLAS BALEARES,2020-11-28,248
ISLAS BALEARES,2020-11-29,250
ISLAS BALEARES,2020-11-30,250
ISLAS BALEARES,2020-12-01,232
ISLAS BALEARES,2020-12-02,222
ISLAS BALEARES,2020-12-03,206
ISLAS BALEARES,2020-12-04,197
ISLAS BALEARES,2020-12-05,192
ISLAS BALEARES,2020-12-06,197
ISLAS BALEARES,2020-12-07,200
ISLAS BALEARES,2020-12-08,222
ISLAS BALEARES,2020-12-09,230
ISLAS BALEARES,2020-12-10,236
ISLAS BALEARES,2020-12-11,229
ISLAS BALEARES,2020-12-12,237
ISLAS BALEARES,2020-12-13,261
ISLAS BALEARES,2020-12-14,288
ISLAS BALEARES,2020-12-15,308
ISLAS BALEARES,2020-12-16,299
ISLAS BALEARES,2020-12-17,288
ISLAS BALEARES,2020-12-18,301
ISLAS BALEARES,2020-12-19,312
ISLAS BALEARES,2020-12-20,348
ISLAS BALEARES,2020-12-21,358
ISLAS BALEARES,2020-12-22,354
ISLAS BALEARES,2020-12-23,353
ISLAS BALEARES,2020-12-24,346
ISLAS BALEARES,2020-12-25,336
ISLAS BALEARES,2020-12-26,313
ISLAS BALEARES,2020-12-27,405
ISLAS BALEARES,2020-12-28,416
ISLAS BALEARES,2020-12-29,417
ISLAS BALEARES,2020-12-30,404
ISLAS BALEARES,2020-12-31,398
ISLAS BALEARES,2021-01-01,403
ISLAS BALEARES,2021-01-02,405
ISLAS BALEARES,2021-01-03,427
ISLAS BALEARES,2021-01-04,438
ISLAS BALEARES,2021-01-05,436
ISLAS BALEARES,2021-01-06,441
ISLAS BALEARES,2021-01-07,442
ISLAS BALEARES,2021-01-08,439
ISLAS BALEARES,2021-01-09,442
ISLAS BALEARES,2021-01-10,487
ISLAS BALEARES,2021-01-11,482
ISLAS BALEARES,2021-01-12,477
ISLAS BALEARES,2021-01-13,475
ISLAS BALEARES,2021-01-14,488
ISLAS BALEARES,2021-01-15,501
ISLAS BALEARES,2021-01-16,508
ISLAS BALEARES,2021-01-17,555
ISLAS BALEARES,2021-01-18,561
ISLAS BALEARES,2021-01-19,560
ISLAS BALEARES,2021-01-20,567
ISLAS BALEARES,2021-01-21,560
ISLAS BALEARES,2021-01-22,546
ISLAS BALEARES,2021-01-23,559
ISLAS BALEARES,2021-01-24,584
ISLAS BALEARES,2021-01-25,579
ISLAS BALEARES,2021-01-26,557
ISLAS BALEARES,2021-01-27,559
ISLAS BALEARES,2021-01-28,571
ISLAS BALEARES,2021-01-29,548
ISLAS BALEARES,2021-01-30,546
ISLAS BALEARES,2021-01-31,564
ISLAS BALEARES,2021-02-01,545
ISLAS BALEARES,2021-02-02,537
ISLAS BALEARES,2021-02-03,511
ISLAS BALEARES,2021-02-04,469
ISLAS BALEARES,2021-02-05,440
ISLAS BALEARES,2021-02-06,439
ISLAS BALEARES,2021-02-07,436
ISLAS BALEARES,2021-02-08,402
ISLAS BALEARES,2021-02-09,374
ISLAS BALEARES,2021-02-10,357
ISLAS BALEARES,2021-02-11,330
ISLAS BALEARES,2021-02-12,300
ISLAS BALEARES,2021-02-13,300
ISLAS BALEARES,2021-02-14,296
ISLAS BALEARES,2021-02-15,283
ISLAS BALEARES,2021-02-16,263
ISLAS BALEARES,2021-02-17,243
ISLAS BALEARES,2021-02-18,242
ISLAS BALEARES,2021-02-19,215
ISLAS BALEARES,2021-02-20,215
ISLAS BALEARES,2021-02-21,218
ISLAS BALEARES,2021-02-22,206
ISLAS BALEARES,2021-02-23,190
ISLAS BALEARES,2021-02-24,187
ISLAS BALEARES,2021-02-25,174
ISLAS BALEARES,2021-02-26,153
ISLAS BALEARES,2021-02-27,153
ISLAS BALEARES,2021-02-28,152
ISLAS BALEARES,2021-03-01,154
ISLAS BALEARES,2021-03-02,143
ISLAS BALEARES,2021-03-03,131
ISLAS BALEARES,2021-03-04,118
ISLAS BALEARES,2021-03-05,121
ISLAS BALEARES,2021-03-06,121
ISLAS BALEARES,2021-03-07,113
ISLAS BALEARES,2021-03-08,114
ISLAS BALEARES,2021-03-09,111
ISLAS BALEARES,2021-03-10,83
ISLAS BALEARES,2021-03-11,103
ISLAS BALEARES,2021-03-12,96
ISLAS BALEARES,2021-03-13,95
ISLAS BALEARES,2021-03-14,93
ISLAS BALEARES,2021-03-15,85
ISLAS BALEARES,2021-03-16,86
ISLAS BALEARES,2021-03-17,86
ISLAS BALEARES,2021-03-18,80
ISLAS BALEARES,2021-03-19,77
ISLAS BALEARES,2021-03-20,77
ISLAS BALEARES,2021-03-21,77
ISLAS BALEARES,2021-03-22,82
ISLAS BALEARES,2021-03-23,76
ISLAS BALEARES,2021-03-24,73
ISLAS BALEARES,2021-03-25,78
ISLAS BALEARES,2021-03-26,70
ISLAS BALEARES,2021-03-27,70
ISLAS BALEARES,2021-03-28,74
ISLAS BALEARES,2021-03-29,69
ISLAS BALEARES,2021-03-30,71
ISLAS BALEARES,2021-03-31,66
ISLAS BALEARES,2021-04-01,67
ISLAS BALEARES,2021-04-02,67
ISLAS BALEARES,2021-04-03,67
ISLAS BALEARES,2021-04-04,67
ISLAS BALEARES,2021-04-05,70
ISLAS BALEARES,2021-04-06,67
ISLAS BALEARES,2021-04-07,60
ISLAS BALEARES,2021-04-08,63
ISLAS BALEARES,2021-04-09,59
ISLAS BALEARES,2021-04-10,58
ISLAS BALEARES,2021-04-11,63
ISLAS BALEARES,2021-04-12,62
ISLAS BALEARES,2021-04-13,58
ISLAS BALEARES,2021-04-14,55
ISLAS BALEARES,2021-04-15,58
ISLAS BALEARES,2021-04-16,55
ISLAS BALEARES,2021-04-17,55
ISLAS BALEARES,2021-04-18,64
ISLAS BALEARES,2021-04-19,60
ISLAS BALEARES,2021-04-20,57
ISLAS BALEARES,2021-04-21,60
ISLAS BALEARES,2021-04-22,59
ISLAS BALEARES,2021-04-23,51
ISLAS BALEARES,2021-04-24,51
ISLAS BALEARES,2021-04-25,58
ISLAS BALEARES,2021-04-26,55
ISLAS BALEARES,2021-04-27,57
ISLAS BALEARES,2021-04-28,60
ISLAS BALEARES,2021-04-29,62
ISLAS BALEARES,2021-04-30,65
ISLAS BALEARES,2021-05-01,65
ISLAS BALEARES,2021-05-02,72
ISLAS BALEARES,2021-05-03,65
ISLAS BALEARES,2021-05-04,61
ISLAS BALEARES,2021-05-05,59
ISLAS BALEARES,2021-05-06,58
ISLAS BALEARES,2021-05-07,57
ISLAS BALEARES,2021-05-08,57
ISLAS BALEARES,2021-05-09,63
ISLAS CANARIAS,2020-08-19,106
ISLAS CANARIAS,2020-08-20,105
ISLAS CANARIAS,2020-08-21,115
ISLAS CANARIAS,2020-08-22,124
ISLAS CANARIAS,2020-08-23,141
ISLAS CANARIAS,2020-08-24,160
ISLAS CANARIAS,2020-08-25,158
ISLAS CANARIAS,2020-08-26,167
ISLAS CANARIAS,2020-08-27,177
ISLAS CANARIAS,2020-08-28,184
ISLAS CANARIAS,2020-08-29,190
ISLAS CANARIAS,2020-08-30,238
ISLAS CANARIAS,2020-08-31,216
ISLAS CANARIAS,2020-09-01,204
ISLAS CANARIAS,2020-09-02,213
ISLAS CANARIAS,2020-09-03,227
ISLAS CANARIAS,2020-09-04,233
ISLAS CANARIAS,2020-09-05,240
ISLAS CANARIAS,2020-09-06,253
ISLAS CANARIAS,2020-09-07,264
ISLAS CANARIAS,2020-09-08,264
ISLAS CANARIAS,2020-09-09,260
ISLAS CANARIAS,2020-09-10,251
ISLAS CANARIAS,2020-09-11,252
ISLAS CANARIAS,2020-09-12,255
ISLAS CANARIAS,2020-09-13,265
ISLAS CANARIAS,2020-09-14,261
ISLAS CANARIAS,2020-09-15,248
ISLAS CANARIAS,2020-09-16,251
ISLAS CANARIAS,2020-09-17,244
ISLAS CANARIAS,2020-09-18,243
ISLAS CANARIAS,2020-09-19,242
ISLAS CANARIAS,2020-09-20,262
ISLAS CANARIAS,2020-09-21,257
ISLAS CANARIAS,2020-09-22,252
ISLAS CANARIAS,2020-09-23,246
ISLAS CANARIAS,2020-09-24,260
ISLAS CANARIAS,2020-09-25,262
ISLAS CANARIAS,2020-09-26,257
ISLAS CANARIAS,2020-09-27,259
ISLAS CANARIAS,2020-09-28,258
ISLAS CANARIAS,2020-09-29,267
ISLAS CANARIAS,2020-09-30,249
ISLAS CANARIAS,2020-10-01,253
ISLAS CANARIAS,2020-10-02,235
ISLAS CANARIAS,2020-10-03,239
ISLAS CANARIAS,2020-10-04,284
ISLAS CANARIAS,2020-10-05,289
ISLAS CANARIAS,2020-10-06,273
ISLAS CANARIAS,2020-10-07,268
ISLAS CANARIAS,2020-10-08,268
ISLAS CANARIAS,2020-10-09,257
ISLAS CANARIAS,2020-10-10,264
ISLAS CANARIAS,2020-10-11,264
ISLAS CANARIAS,2020-10-12,278
ISLAS CANARIAS,2020-10-13,279
ISLAS CANARIAS,2020-10-14,274
ISLAS CANARIAS,2020-10-15,267
ISLAS CANARIAS,2020-10-16,256
ISLAS CANARIAS,2020-10-17,256
ISLAS CANARIAS,2020-10-18,261
ISLAS CANARIAS,2020-10-19,263
ISLAS CANARIAS,2020-10-20,261
ISLAS CANARIAS,2020-10-21,259
ISLAS CANARIAS,2020-10-22,355
ISLAS CANARIAS,2020-10-23,272
ISLAS CANARIAS,2020-10-24,785
ISLAS CANARIAS,2020-10-25,264
ISLAS CANARIAS,2020-10-26,255
ISLAS CANARIAS,2020-10-27,235
ISLAS CANARIAS,2020-10-28,233
ISLAS CANARIAS,2020-10-29,218
ISLAS CANARIAS,2020-10-30,205
ISLAS CANARIAS,2020-10-31,202
ISLAS CANARIAS,2020-11-01,215
ISLAS CANARIAS,2020-11-02,218
ISLAS CANARIAS,2020-11-03,227
ISLAS CANARIAS,2020-11-04,218
ISLAS CANARIAS,2020-11-05,210
ISLAS CANARIAS,2020-11-06,211
ISLAS CANARIAS,2020-11-07,222
ISLAS CANARIAS,2020-11-08,236
ISLAS CANARIAS,2020-11-09,230
ISLAS CANARIAS,2020-11-10,240
ISLAS CANARIAS,2020-11-11,243
ISLAS CANARIAS,2020-11-12,252
ISLAS CANARIAS,2020-11-13,236
ISLAS CANARIAS,2020-11-14,228
ISLAS CANARIAS,2020-11-15,247
ISLAS CANARIAS,2020-11-16,245
ISLAS CANARIAS,2020-11-17,242
ISLAS CANARIAS,2020-11-18,230
ISLAS CANARIAS,2020-11-19,219
ISLAS CANARIAS,2020-11-20,205
ISLAS CANARIAS,2020-11-21,217
ISLAS CANARIAS,2020-11-22,218
ISLAS CANARIAS,2020-11-23,227
ISLAS CANARIAS,2020-11-24,237
ISLAS CANARIAS,2020-11-25,218
ISLAS CANARIAS,2020-11-26,219
ISLAS CANARIAS,2020-11-27,198
ISLAS CANARIAS,2020-11-28,204
ISLAS CANARIAS,2020-11-29,221
ISLAS CANARIAS,2020-11-30,215
ISLAS CANARIAS,2020-12-01,209
ISLAS CANARIAS,2020-12-02,211
ISLAS CANARIAS,2020-12-03,223
ISLAS CANARIAS,2020-12-04,228
ISLAS CANARIAS,2020-12-05,235
ISLAS CANARIAS,2020-12-06,243
ISLAS CANARIAS,2020-12-07,242
ISLAS CANARIAS,2020-12-08,265
ISLAS CANARIAS,2020-12-09,270
ISLAS CANARIAS,2020-12-10,264
ISLAS CANARIAS,2020-12-11,275
ISLAS CANARIAS,2020-12-12,276
ISLAS CANARIAS,2020-12-13,295
ISLAS CANARIAS,2020-12-14,311
ISLAS CANARIAS,2020-12-15,312
ISLAS CANARIAS,2020-12-16,283
ISLAS CANARIAS,2020-12-17,298
ISLAS CANARIAS,2020-12-18,278
ISLAS CANARIAS,2020-12-19,279
ISLAS CANARIAS,2020-12-20,297
ISLAS CANARIAS,2020-12-21,294
ISLAS CANARIAS,2020-12-22,286
ISLAS CANARIAS,2020-12-23,284
ISLAS CANARIAS,2020-12-24,285
ISLAS CANARIAS,2020-12-25,290
ISLAS CANARIAS,2020-12-26,297
ISLAS CANARIAS,2020-12-27,323
ISLAS CANARIAS,2020-12-28,321
ISLAS CANARIAS,2020-12-29,297
ISLAS CANARIAS,2020-12-30,279
ISLAS CANARIAS,2020-12-31,283
ISLAS CANARIAS,2021-01-01,274
ISLAS CANARIAS,2021-01-02,278
ISLAS CANARIAS,2021-01-03,291
ISLAS CANARIAS,2021-01-04,285
ISLAS CANARIAS,2021-01-05,286
ISLAS CANARIAS,2021-01-06,298
ISLAS CANARIAS,2021-01-07,296
ISLAS CANARIAS,2021-01-08,288
ISLAS CANARIAS,2021-01-09,288
ISLAS CANARIAS,2021-01-10,314
ISLAS CANARIAS,2021-01-11,319
ISLAS CANARIAS,2021-01-12,313
ISLAS CANARIAS,2021-01-13,298
ISLAS CANARIAS,2021-01-14,289
ISLAS CANARIAS,2021-01-15,272
ISLAS CANARIAS,2021-01-16,280
ISLAS CANARIAS,2021-01-17,303
ISLAS CANARIAS,2021-01-18,316
ISLAS CANARIAS,2021-01-19,313
ISLAS CANARIAS,2021-01-20,302
ISLAS CANARIAS,2021-01-21,296
ISLAS CANARIAS,2021-01-22,280
ISLAS CANARIAS,2021-01-23,282
ISLAS CANARIAS,2021-01-24,310
ISLAS CANARIAS,2021-01-25,321
ISLAS CANARIAS,2021-01-26,318
ISLAS CANARIAS,2021-01-27,312
ISLAS CANARIAS,2021-01-28,312
ISLAS CANARIAS,2021-01-29,305
ISLAS CANARIAS,2021-01-30,311
ISLAS CANARIAS,2021-01-31,334
ISLAS CANARIAS,2021-02-01,324
ISLAS CANARIAS,2021-02-02,335
ISLAS CANARIAS,2021-02-03,331
ISLAS CANARIAS,2021-02-04,336
ISLAS CANARIAS,2021-02-05,299
ISLAS CANARIAS,2021-02-06,309
ISLAS CANARIAS,2021-02-07,311
ISLAS CANARIAS,2021-02-08,316
ISLAS CANARIAS,2021-02-09,299
ISLAS CANARIAS,2021-02-10,282
ISLAS CANARIAS,2021-02-11,271
ISLAS CANARIAS,2021-02-12,262
ISLAS CANARIAS,2021-02-13,275
ISLAS CANARIAS,2021-02-14,274
ISLAS CANARIAS,2021-02-15,278
ISLAS CANARIAS,2021-02-16,275
ISLAS CANARIAS,2021-02-17,257
ISLAS CANARIAS,2021-02-18,244
ISLAS CANARIAS,2021-02-19,238
ISLAS CANARIAS,2021-02-20,233
ISLAS CANARIAS,2021-02-21,255
ISLAS CANARIAS,2021-02-22,256
ISLAS CANARIAS,2021-02-23,249
ISLAS CANARIAS,2021-02-24,236
ISLAS CANARIAS,2021-02-25,238
ISLAS CANARIAS,2021-02-26,244
ISLAS CANARIAS,2021-02-27,247
ISLAS CANARIAS,2021-02-28,257
ISLAS CANARIAS,2021-03-01,282
ISLAS CANARIAS,2021-03-02,287
ISLAS CANARIAS,2021-03-03,289
ISLAS CANARIAS,2021-03-04,289
ISLAS CANARIAS,2021-03-05,283
ISLAS CANARIAS,2021-03-06,286
ISLAS CANARIAS,2021-03-07,304
ISLAS CANARIAS,2021-03-08,301
ISLAS CANARIAS,2021-03-09,281
ISLAS CANARIAS,2021-03-10,283
ISLAS CANARIAS,2021-03-11,283
ISLAS CANARIAS,2021-03-12,275
ISLAS CANARIAS,2021-03-13,282
ISLAS CANARIAS,2021-03-14,307
ISLAS CANARIAS,2021-03-15,289
ISLAS CANARIAS,2021-03-16,278
ISLAS CANARIAS,2021-03-17,283
ISLAS CANARIAS,2021-03-18,288
ISLAS CANARIAS,2021-03-19,275
ISLAS CANARIAS,2021-03-20,273
ISLAS CANARIAS,2021-03-21,299
ISLAS CANARIAS,2021-03-22,307
ISLAS CANARIAS,2021-03-23,293
ISLAS CANARIAS,2021-03-24,282
ISLAS CANARIAS,2021-03-25,272
ISLAS CANARIAS,2021-03-26,262
ISLAS CANARIAS,2021-03-27,264
ISLAS CANARIAS,2021-03-28,278
ISLAS CANARIAS,2021-03-29,275
ISLAS CANARIAS,2021-03-30,273
ISLAS CANARIAS,2021-03-31,251
ISLAS CANARIAS,2021-04-01,247
ISLAS CANARIAS,2021-04-02,261
ISLAS CANARIAS,2021-04-03,259
ISLAS CANARIAS,2021-04-04,284
ISLAS CANARIAS,2021-04-05,290
ISLAS CANARIAS,2021-04-06,285
ISLAS CANARIAS,2021-04-07,273
ISLAS CANARIAS,2021-04-08,264
ISLAS CANARIAS,2021-04-09,270
ISLAS CANARIAS,2021-04-10,279
ISLAS CANARIAS,2021-04-11,303
ISLAS CANARIAS,2021-04-12,290
ISLAS CANARIAS,2021-04-13,264
ISLAS CANARIAS,2021-04-14,267
ISLAS CANARIAS,2021-04-15,279
ISLAS CANARIAS,2021-04-16,278
ISLAS CANARIAS,2021-04-17,284
ISLAS CANARIAS,2021-04-18,301
ISLAS CANARIAS,2021-04-19,298
ISLAS CANARIAS,2021-04-20,277
ISLAS CANARIAS,2021-04-21,272
ISLAS CANARIAS,2021-04-22,266
ISLAS CANARIAS,2021-04-23,254
ISLAS CANARIAS,2021-04-24,253
ISLAS CANARIAS,2021-04-25,273
ISLAS CANARIAS,2021-04-26,265
ISLAS CANARIAS,2021-04-27,241
ISLAS CANARIAS,2021-04-28,238
ISLAS CANARIAS,2021-04-29,233
ISLAS CANARIAS,2021-04-30,224
ISLAS CANARIAS,2021-05-01,231
ISLAS CANARIAS,2021-05-02,242
ISLAS CANARIAS,2021-05-03,248
ISLAS CANARIAS,2021-05-04,236
ISLAS CANARIAS,2021-05-05,235
ISLAS CANARIAS,2021-05-06,228
ISLAS CANARIAS,2021-05-07,205
ISLAS CANARIAS,2021-05-08,208
ISLAS CANARIAS,2021-05-09,218
LA RIOJA,2020-08-19,13
LA RIOJA,2020-08-20,18
LA RIOJA,2020-08-21,18
LA RIOJA,2020-08-22,18
LA RIOJA,2020-08-23,33
LA RIOJA,2020-08-24,35
LA RIOJA,2020-08-25,34
LA RIOJA,2020-08-26,39
LA RIOJA,2020-08-27,41
LA RIOJA,2020-08-28,41
LA RIOJA,2020-08-29,41
LA RIOJA,2020-08-30,50
LA RIOJA,2020-08-31,49
LA RIOJA,2020-09-01,50
LA RIOJA,2020-09-02,57
LA RIOJA,2020-09-03,56
LA RIOJA,2020-09-04,58
LA RIOJA,2020-09-05,58
LA RIOJA,2020-09-06,69
LA RIOJA,2020-09-07,69
LA RIOJA,2020-09-08,75
LA RIOJA,2020-09-09,68
LA RIOJA,2020-09-10,68
LA RIOJA,2020-09-11,69
LA RIOJA,2020-09-12,69
LA RIOJA,2020-09-13,83
LA RIOJA,2020-09-14,82
LA RIOJA,2020-09-15,82
LA RIOJA,2020-09-16,84
LA RIOJA,2020-09-17,89
LA RIOJA,2020-09-18,81
LA RIOJA,2020-09-19,81
LA RIOJA,2020-09-20,86
LA RIOJA,2020-09-21,87
LA RIOJA,2020-09-22,90
LA RIOJA,2020-09-23,86
LA RIOJA,2020-09-24,86
LA RIOJA,2020-09-25,71
LA RIOJA,2020-09-26,71
LA RIOJA,2020-09-27,76
LA RIOJA,2020-09-28,68
LA RIOJA,2020-09-29,76
LA RIOJA,2020-09-30,76
LA RIOJA,2020-10-01,36
LA RIOJA,2020-10-02,78
LA RIOJA,2020-10-03,78
LA RIOJA,2020-10-04,80
LA RIOJA,2020-10-05,80
LA RIOJA,2020-10-06,80
LA RIOJA,2020-10-07,81
LA RIOJA,2020-10-08,82
LA RIOJA,2020-10-09,81
LA RIOJA,2020-10-10,81
LA RIOJA,2020-10-11,90
LA RIOJA,2020-10-12,97
LA RIOJA,2020-10-13,100
LA RIOJA,2020-10-14,100
LA RIOJA,2020-10-15,107
LA RIOJA,2020-10-16,99
LA RIOJA,2020-10-17,99
LA RIOJA,2020-10-18,119
LA RIOJA,2020-10-19,120
LA RIOJA,2020-10-20,129
LA RIOJA,2020-10-21,133
LA RIOJA,2020-10-22,138
LA RIOJA,2020-10-23,136
LA RIOJA,2020-10-24,136
LA RIOJA,2020-10-25,141
LA RIOJA,2020-10-26,149
LA RIOJA,2020-10-27,150
LA RIOJA,2020-10-28,150
LA RIOJA,2020-10-29,143
LA RIOJA,2020-10-30,136
LA RIOJA,2020-10-31,136
LA RIOJA,2020-11-01,152
LA RIOJA,2020-11-02,150
LA RIOJA,2020-11-03,161
LA RIOJA,2020-11-04,161
LA RIOJA,2020-11-05,169
LA RIOJA,2020-11-06,158
LA RIOJA,2020-11-07,158
LA RIOJA,2020-11-08,167
LA RIOJA,2020-11-09,178
LA RIOJA,2020-11-10,184
LA RIOJA,2020-11-11,182
LA RIOJA,2020-11-12,174
LA RIOJA,2020-11-13,171
LA RIOJA,2020-11-14,171
LA RIOJA,2020-11-15,196
LA RIOJA,2020-11-16,191
LA RIOJA,2020-11-17,182
LA RIOJA,2020-11-18,167
LA RIOJA,2020-11-19,155
LA RIOJA,2020-11-20,146
LA RIOJA,2020-11-21,146
LA RIOJA,2020-11-22,144
LA RIOJA,2020-11-23,134
LA RIOJA,2020-11-24,122
LA RIOJA,2020-11-25,114
LA RIOJA,2020-11-26,119
LA RIOJA,2020-11-27,124
LA RIOJA,2020-11-28,124
LA RIOJA,2020-11-29,131
LA RIOJA,2020-11-30,126
LA RIOJA,2020-12-01,110
LA RIOJA,2020-12-02,128
LA RIOJA,2020-12-03,112
LA RIOJA,2020-12-04,99
LA RIOJA,2020-12-05,99
LA RIOJA,2020-12-06,99
LA RIOJA,2020-12-07,80
LA RIOJA,2020-12-08,92
LA RIOJA,2020-12-09,83
LA RIOJA,2020-12-10,81
LA RIOJA,2020-12-11,85
LA RIOJA,2020-12-12,85
LA RIOJA,2020-12-13,86
LA RIOJA,2020-12-14,79
LA RIOJA,2020-12-15,71
LA RIOJA,2020-12-16,66
LA RIOJA,2020-12-17,60
LA RIOJA,2020-12-18,52
LA RIOJA,2020-12-19,52
LA RIOJA,2020-12-20,54
LA RIOJA,2020-12-21,59
LA RIOJA,2020-12-22,59
LA RIOJA,2020-12-23,59
LA RIOJA,2020-12-24,61
LA RIOJA,2020-12-25,63
LA RIOJA,2020-12-26,55
LA RIOJA,2020-12-27,66
LA RIOJA,2020-12-28,67
LA RIOJA,2020-12-29,67
LA RIOJA,2020-12-30,63
LA RIOJA,2020-12-31,63
LA RIOJA,2021-01-01,75
LA RIOJA,2021-01-02,75
LA RIOJA,2021-01-03,86
LA RIOJA,2021-01-04,75
LA RIOJA,2021-01-05,75
LA RIOJA,2021-01-06,84
LA RIOJA,2021-01-07,82
LA RIOJA,2021-01-08,98
LA RIOJA,2021-01-09,98
LA RIOJA,2021-01-10,118
LA RIOJA,2021-01-11,120
LA RIOJA,2021-01-12,122
LA RIOJA,2021-01-13,125
LA RIOJA,2021-01-14,132
LA RIOJA,2021-01-15,145
LA RIOJA,2021-01-16,145
LA RIOJA,2021-01-17,179
LA RIOJA,2021-01-18,179
LA RIOJA,2021-01-19,196
LA RIOJA,2021-01-20,211
LA RIOJA,2021-01-21,220
LA RIOJA,2021-01-22,230
LA RIOJA,2021-01-23,230
LA RIOJA,2021-01-24,253
LA RIOJA,2021-01-25,257
LA RIOJA,2021-01-26,257
LA RIOJA,2021-01-27,255
LA RIOJA,2021-01-28,257
LA RIOJA,2021-01-29,246
LA RIOJA,2021-01-30,246
LA RIOJA,2021-01-31,252
LA RIOJA,2021-02-01,250
LA RIOJA,2021-02-02,256
LA RIOJA,2021-02-03,246
LA RIOJA,2021-02-04,248
LA RIOJA,2021-02-05,230
LA RIOJA,2021-02-06,230
LA RIOJA,2021-02-07,242
LA RIOJA,2021-02-08,228
LA RIOJA,2021-02-09,216
LA RIOJA,2021-02-10,209
LA RIOJA,2021-02-11,192
LA RIOJA,2021-02-12,171
LA RIOJA,2021-02-13,171
LA RIOJA,2021-02-14,168
LA RIOJA,2021-02-15,133
LA RIOJA,2021-02-16,121
LA RIOJA,2021-02-17,115
LA RIOJA,2021-02-18,108
LA RIOJA,2021-02-19,95
LA RIOJA,2021-02-20,95
LA RIOJA,2021-02-21,94
LA RIOJA,2021-02-22,89
LA RIOJA,2021-02-23,77
LA RIOJA,2021-02-24,69
LA RIOJA,2021-02-25,71
LA RIOJA,2021-02-26,64
LA RIOJA,2021-02-27,64
LA RIOJA,2021-02-28,69
LA RIOJA,2021-03-01,66
LA RIOJA,2021-03-02,58
LA RIOJA,2021-03-03,59
LA RIOJA,2021-03-04,60
LA RIOJA,2021-03-05,58
LA RIOJA,2021-03-06,58
LA RIOJA,2021-03-07,63
LA RIOJA,2021-03-08,63
LA RIOJA,2021-03-09,60
LA RIOJA,2021-03-10,54
LA RIOJA,2021-03-11,51
LA RIOJA,2021-03-12,47
LA RIOJA,2021-03-13,47
LA RIOJA,2021-03-14,47
LA RIOJA,2021-03-15,52
LA RIOJA,2021-03-16,49
LA RIOJA,2021-03-17,46
LA RIOJA,2021-03-18,44
LA RIOJA,2021-03-19,45
LA RIOJA,2021-03-20,45
LA RIOJA,2021-03-21,47
LA RIOJA,2021-03-22,43
LA RIOJA,2021-03-23,41
LA RIOJA,2021-03-24,42
LA RIOJA,2021-03-25,39
LA RIOJA,2021-03-26,40
LA RIOJA,2021-03-27,40
