CCAA,Fecha,PORCENTAJE_CAMAS_TOTALES_OCUPADAS
NAVARRA,2021-02-09,69.23
NAVARRA,2021-02-10,69.41
NAVARRA,2021-02-11,67.75
NAVARRA,2021-02-12,62.52
NAVARRA,2021-02-13,62.31
NAVARRA,2021-02-14,63.51
NAVARRA,2021-02-15,66.7
NAVARRA,2021-02-16,67.9
NAVARRA,2021-02-17,69.19
NAVARRA,2021-02-18,68.02
NAVARRA,2021-02-19,61.02
NAVARRA,2021-02-20,60.87
NAVARRA,2021-02-21,61.89
NAVARRA,2021-02-22,66.74
NAVARRA,2021-02-23,67.27
NAVARRA,2021-02-24,67.78
NAVARRA,2021-02-25,69.22
NAVARRA,2021-02-26,63.66
NAVARRA,2021-02-27,63.41
NAVARRA,2021-02-28,64.02
NAVARRA,2021-03-01,67.1
NAVARRA,2021-03-02,68.37
NAVARRA,2021-03-03,68.47
NAVARRA,2021-03-04,67.73
NAVARRA,2021-03-05,62.1
NAVARRA,2021-03-06,62.1
NAVARRA,2021-03-07,61.4
NAVARRA,2021-03-08,66.48
NAVARRA,2021-03-09,67.3
NAVARRA,2021-03-10,66.23
NAVARRA,2021-03-11,66.8
NAVARRA,2021-03-12,60.01
NAVARRA,2021-03-13,59.91
NAVARRA,2021-03-14,60.22
NAVARRA,2021-03-15,63.8
NAVARRA,2021-03-16,64.8
NAVARRA,2021-03-17,65.32
NAVARRA,2021-03-18,65.26
NAVARRA,2021-03-19,55.66
NAVARRA,2021-03-20,55.5
NAVARRA,2021-03-21,59.66
NAVARRA,2021-03-22,64.95
NAVARRA,2021-03-23,66.41
NAVARRA,2021-03-24,66.81
NAVARRA,2021-03-25,67.75
NAVARRA,2021-03-26,63.18
NAVARRA,2021-03-27,63.07
NAVARRA,2021-03-28,64.53
NAVARRA,2021-03-29,67.12
NAVARRA,2021-03-30,68.22
NAVARRA,2021-03-31,63.83
NAVARRA,2021-04-01,63.78
NAVARRA,2021-04-02,58.65
NAVARRA,2021-04-03,58.54
NAVARRA,2021-04-04,58.44
NAVARRA,2021-04-05,63.65
NAVARRA,2021-04-06,68.07
NAVARRA,2021-04-07,67.6
NAVARRA,2021-04-08,68.86
NAVARRA,2021-04-09,65.02
NAVARRA,2021-04-10,64.92
NAVARRA,2021-04-11,64.51
NAVARRA,2021-04-12,68.08
NAVARRA,2021-04-13,61.0
NAVARRA,2021-04-14,69.53
NAVARRA,2021-04-15,67.96
NAVARRA,2021-04-16,63.66
NAVARRA,2021-04-17,63.56
NAVARRA,2021-04-18,66.05
NAVARRA,2021-04-19,72.47
NAVARRA,2021-04-20,71.36
NAVARRA,2021-04-21,71.57
NAVARRA,2021-04-22,66.45
NAVARRA,2021-04-23,62.09
NAVARRA,2021-04-24,61.84
NAVARRA,2021-04-25,63.98
NAVARRA,2021-04-26,67.04
NAVARRA,2021-04-27,68.33
NAVARRA,2021-04-28,67.21
NAVARRA,2021-04-29,67.4
NAVARRA,2021-04-30,63.49
NAVARRA,2021-05-01,63.23
NAVARRA,2021-05-02,62.4
NAVARRA,2021-05-03,66.21
NAVARRA,2021-05-04,67.62
NAVARRA,2021-05-05,68.09
NAVARRA,2021-05-06,70.26
NAVARRA,2021-05-07,61.83
NAVARRA,2021-05-08,61.62
NAVARRA,2021-05-09,62.8
PAÍS VASCO,2020-08-19,73.34
PAÍS VASCO,2020-08-20,71.97
PAÍS VASCO,2020-08-21,70.15
PAÍS VASCO,2020-08-22,70.03
PAÍS VASCO,2020-08-23,73.79
PAÍS VASCO,2020-08-24,74.27
PAÍS VASCO,2020-08-25,73.72
PAÍS VASCO,2020-08-26,74.0
PAÍS VASCO,2020-08-27,73.69
PAÍS VASCO,2020-08-28,71.82
PAÍS VASCO,2020-08-29,71.74
PAÍS VASCO,2020-08-30,74.97
PAÍS VASCO,2020-08-31,74.1
PAÍS VASCO,2020-09-01,76.06
PAÍS VASCO,2020-09-02,77.16
PAÍS VASCO,2020-09-03,75.42
PAÍS VASCO,2020-09-04,73.94
PAÍS VASCO,2020-09-05,73.99
PAÍS VASCO,2020-09-06,74.52
PAÍS VASCO,2020-09-07,74.44
PAÍS VASCO,2020-09-08,75.07
PAÍS VASCO,2020-09-09,75.76
PAÍS VASCO,2020-09-10,76.75
PAÍS VASCO,2020-09-11,73.62
PAÍS VASCO,2020-09-12,73.46
PAÍS VASCO,2020-09-13,74.87
PAÍS VASCO,2020-09-14,78.09
PAÍS VASCO,2020-09-15,80.75
PAÍS VASCO,2020-09-16,80.83
PAÍS VASCO,2020-09-17,79.89
PAÍS VASCO,2020-09-18,77.0
PAÍS VASCO,2020-09-19,77.1
PAÍS VASCO,2020-09-20,80.17
PAÍS VASCO,2020-09-21,80.9
PAÍS VASCO,2020-09-22,80.88
PAÍS VASCO,2020-09-23,81.86
PAÍS VASCO,2020-09-24,80.29
PAÍS VASCO,2020-09-25,53.03
PAÍS VASCO,2020-09-26,52.89
PAÍS VASCO,2020-09-27,77.48
PAÍS VASCO,2020-09-28,79.38
PAÍS VASCO,2020-09-29,79.94
PAÍS VASCO,2020-09-30,80.68
PAÍS VASCO,2020-10-01,80.73
PAÍS VASCO,2020-10-02,75.12
PAÍS VASCO,2020-10-03,75.1
PAÍS VASCO,2020-10-04,78.33
PAÍS VASCO,2020-10-05,80.93
PAÍS VASCO,2020-10-06,83.06
PAÍS VASCO,2020-10-07,81.52
PAÍS VASCO,2020-10-08,78.62
PAÍS VASCO,2020-10-09,75.96
PAÍS VASCO,2020-10-10,76.04
PAÍS VASCO,2020-10-11,77.05
PAÍS VASCO,2020-10-12,77.32
PAÍS VASCO,2020-10-13,80.9
PAÍS VASCO,2020-10-14,81.07
PAÍS VASCO,2020-10-15,81.03
PAÍS VASCO,2020-10-16,78.72
PAÍS VASCO,2020-10-17,78.43
PAÍS VASCO,2020-10-18,78.69
PAÍS VASCO,2020-10-19,82.26
PAÍS VASCO,2020-10-20,83.45
PAÍS VASCO,2020-10-21,84.26
PAÍS VASCO,2020-10-22,83.66
PAÍS VASCO,2020-10-23,80.17
PAÍS VASCO,2020-10-24,80.28
PAÍS VASCO,2020-10-25,81.15
PAÍS VASCO,2020-10-26,82.75
PAÍS VASCO,2020-10-27,83.99
PAÍS VASCO,2020-10-28,83.13
PAÍS VASCO,2020-10-29,82.3
PAÍS VASCO,2020-10-30,77.86
PAÍS VASCO,2020-10-31,77.1
PAÍS VASCO,2020-11-01,79.24
PAÍS VASCO,2020-11-02,80.64
PAÍS VASCO,2020-11-03,81.95
PAÍS VASCO,2020-11-04,81.95
PAÍS VASCO,2020-11-05,81.77
PAÍS VASCO,2020-11-06,80.07
PAÍS VASCO,2020-11-07,79.62
PAÍS VASCO,2020-11-08,80.47
PAÍS VASCO,2020-11-09,83.89
PAÍS VASCO,2020-11-10,82.36
PAÍS VASCO,2020-11-11,83.9
PAÍS VASCO,2020-11-12,82.65
PAÍS VASCO,2020-11-13,80.15
PAÍS VASCO,2020-11-14,79.58
PAÍS VASCO,2020-11-15,79.71
PAÍS VASCO,2020-11-16,81.0
PAÍS VASCO,2020-11-17,82.52
PAÍS VASCO,2020-11-18,83.2
PAÍS VASCO,2020-11-19,83.35
PAÍS VASCO,2020-11-20,78.29
PAÍS VASCO,2020-11-21,78.24
PAÍS VASCO,2020-11-22,80.31
PAÍS VASCO,2020-11-23,80.17
PAÍS VASCO,2020-11-24,79.54
PAÍS VASCO,2020-11-25,78.88
PAÍS VASCO,2020-11-26,80.04
PAÍS VASCO,2020-11-27,78.1
PAÍS VASCO,2020-11-28,77.61
PAÍS VASCO,2020-11-29,79.4
PAÍS VASCO,2020-11-30,79.65
PAÍS VASCO,2020-12-01,80.6
PAÍS VASCO,2020-12-02,80.03
PAÍS VASCO,2020-12-03,80.42
PAÍS VASCO,2020-12-04,77.16
PAÍS VASCO,2020-12-05,75.85
PAÍS VASCO,2020-12-06,78.16
PAÍS VASCO,2020-12-07,76.98
PAÍS VASCO,2020-12-08,77.54
PAÍS VASCO,2020-12-09,79.02
PAÍS VASCO,2020-12-10,80.95
PAÍS VASCO,2020-12-11,77.65
PAÍS VASCO,2020-12-12,77.42
PAÍS VASCO,2020-12-13,77.58
PAÍS VASCO,2020-12-14,82.34
PAÍS VASCO,2020-12-15,83.0
PAÍS VASCO,2020-12-16,82.93
PAÍS VASCO,2020-12-17,80.67
PAÍS VASCO,2020-12-18,79.31
PAÍS VASCO,2020-12-19,78.73
PAÍS VASCO,2020-12-20,79.28
PAÍS VASCO,2020-12-21,79.34
PAÍS VASCO,2020-12-22,74.41
PAÍS VASCO,2020-12-23,69.96
PAÍS VASCO,2020-12-24,69.23
PAÍS VASCO,2020-12-25,61.28
PAÍS VASCO,2020-12-26,61.83
PAÍS VASCO,2020-12-27,68.02
PAÍS VASCO,2020-12-28,71.4
PAÍS VASCO,2020-12-29,73.06
PAÍS VASCO,2020-12-30,69.93
PAÍS VASCO,2020-12-31,68.13
PAÍS VASCO,2021-01-01,64.13
PAÍS VASCO,2021-01-02,64.08
PAÍS VASCO,2021-01-03,71.37
PAÍS VASCO,2021-01-04,73.44
PAÍS VASCO,2021-01-05,73.09
PAÍS VASCO,2021-01-06,73.63
PAÍS VASCO,2021-01-07,75.64
PAÍS VASCO,2021-01-08,73.7
PAÍS VASCO,2021-01-09,73.63
PAÍS VASCO,2021-01-10,76.03
PAÍS VASCO,2021-01-11,78.27
PAÍS VASCO,2021-01-12,79.39
PAÍS VASCO,2021-01-13,81.87
PAÍS VASCO,2021-01-14,81.27
PAÍS VASCO,2021-01-15,77.78
PAÍS VASCO,2021-01-16,77.87
PAÍS VASCO,2021-01-17,79.39
PAÍS VASCO,2021-01-18,78.04
PAÍS VASCO,2021-01-19,80.32
PAÍS VASCO,2021-01-20,80.91
PAÍS VASCO,2021-01-21,83.22
PAÍS VASCO,2021-01-22,79.5
PAÍS VASCO,2021-01-23,78.84
PAÍS VASCO,2021-01-24,79.92
PAÍS VASCO,2021-01-25,79.89
PAÍS VASCO,2021-01-26,80.09
PAÍS VASCO,2021-01-27,79.36
PAÍS VASCO,2021-01-28,74.46
PAÍS VASCO,2021-01-29,74.41
PAÍS VASCO,2021-01-30,74.15
PAÍS VASCO,2021-01-31,77.38
PAÍS VASCO,2021-02-01,75.78
PAÍS VASCO,2021-02-02,78.87
PAÍS VASCO,2021-02-03,79.23
PAÍS VASCO,2021-02-04,78.51
PAÍS VASCO,2021-02-05,74.36
PAÍS VASCO,2021-02-06,73.35
PAÍS VASCO,2021-02-07,75.33
PAÍS VASCO,2021-02-08,76.21
PAÍS VASCO,2021-02-09,77.47
PAÍS VASCO,2021-02-10,76.65
PAÍS VASCO,2021-02-11,76.5
PAÍS VASCO,2021-02-12,72.6
PAÍS VASCO,2021-02-13,72.11
PAÍS VASCO,2021-02-14,75.84
PAÍS VASCO,2021-02-15,75.92
PAÍS VASCO,2021-02-16,76.77
PAÍS VASCO,2021-02-17,75.15
PAÍS VASCO,2021-02-18,76.28
PAÍS VASCO,2021-02-19,71.97
PAÍS VASCO,2021-02-20,71.66
PAÍS VASCO,2021-02-21,74.36
PAÍS VASCO,2021-02-22,74.06
PAÍS VASCO,2021-02-23,74.87
PAÍS VASCO,2021-02-24,75.59
PAÍS VASCO,2021-02-25,75.78
PAÍS VASCO,2021-02-26,72.02
PAÍS VASCO,2021-02-27,71.68
PAÍS VASCO,2021-02-28,74.81
PAÍS VASCO,2021-03-01,76.47
PAÍS VASCO,2021-03-02,76.9
PAÍS VASCO,2021-03-03,77.34
PAÍS VASCO,2021-03-04,77.53
PAÍS VASCO,2021-03-05,74.05
PAÍS VASCO,2021-03-06,73.86
PAÍS VASCO,2021-03-07,74.52
PAÍS VASCO,2021-03-08,77.69
PAÍS VASCO,2021-03-09,77.17
PAÍS VASCO,2021-03-10,76.59
PAÍS VASCO,2021-03-11,77.03
PAÍS VASCO,2021-03-12,73.09
PAÍS VASCO,2021-03-13,72.64
PAÍS VASCO,2021-03-14,74.2
PAÍS VASCO,2021-03-15,76.74
PAÍS VASCO,2021-03-16,78.74
PAÍS VASCO,2021-03-17,77.8
PAÍS VASCO,2021-03-18,74.49
PAÍS VASCO,2021-03-19,73.47
PAÍS VASCO,2021-03-20,73.04
PAÍS VASCO,2021-03-21,73.19
PAÍS VASCO,2021-03-22,77.11
PAÍS VASCO,2021-03-23,78.72
PAÍS VASCO,2021-03-24,79.56
PAÍS VASCO,2021-03-25,79.86
PAÍS VASCO,2021-03-26,75.01
PAÍS VASCO,2021-03-27,74.14
PAÍS VASCO,2021-03-28,77.13
PAÍS VASCO,2021-03-29,77.93
PAÍS VASCO,2021-03-30,77.69
PAÍS VASCO,2021-03-31,73.78
PAÍS VASCO,2021-04-01,73.37
PAÍS VASCO,2021-04-02,71.6
PAÍS VASCO,2021-04-03,70.35
PAÍS VASCO,2021-04-04,72.78
PAÍS VASCO,2021-04-05,78.03
PAÍS VASCO,2021-04-06,80.48
PAÍS VASCO,2021-04-07,79.51
PAÍS VASCO,2021-04-08,78.56
PAÍS VASCO,2021-04-09,73.71
PAÍS VASCO,2021-04-10,72.7
PAÍS VASCO,2021-04-11,77.32
PAÍS VASCO,2021-04-12,79.7
PAÍS VASCO,2021-04-13,79.94
PAÍS VASCO,2021-04-14,80.0
PAÍS VASCO,2021-04-15,80.02
PAÍS VASCO,2021-04-16,75.15
PAÍS VASCO,2021-04-17,74.79
PAÍS VASCO,2021-04-18,76.84
PAÍS VASCO,2021-04-19,79.27
PAÍS VASCO,2021-04-20,79.43
PAÍS VASCO,2021-04-21,81.16
PAÍS VASCO,2021-04-22,80.86
PAÍS VASCO,2021-04-23,75.52
PAÍS VASCO,2021-04-24,75.34
PAÍS VASCO,2021-04-25,78.47
PAÍS VASCO,2021-04-26,80.76
PAÍS VASCO,2021-04-27,81.14
PAÍS VASCO,2021-04-28,80.36
PAÍS VASCO,2021-04-29,80.37
PAÍS VASCO,2021-04-30,77.36
PAÍS VASCO,2021-05-01,76.78
PAÍS VASCO,2021-05-02,76.76
PAÍS VASCO,2021-05-03,77.88
PAÍS VASCO,2021-05-04,77.9
PAÍS VASCO,2021-05-05,77.36
PAÍS VASCO,2021-05-06,75.79
PAÍS VASCO,2021-05-07,73.48
PAÍS VASCO,2021-05-08,73.26
PAÍS VASCO,2021-05-09,76.78
